cntry,pspwght,gincdif,Y_support_redist,hincfel,T_subj_poor,hinctnta,agea,eduyrs,gndr,female,emplrel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
BG,0.42135283,1.0,1.0,4.0,1.0,2.0,59.0,17.0,1,0,1.0,6.0,,6.0,3.0,6.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,2.0
BG,0.2007061,2.0,1.0,3.0,1.0,,50.0,11.0,2,1,1.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,6.0,4.0
BG,1.4150515,1.0,1.0,2.0,0.0,,69.0,12.0,2,1,1.0,4.0,2.0,5.0,5.0,5.0,3.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,6.0,2.0,6.0,5.0,6.0,4.0,6.0,
BG,0.42309833,2.0,1.0,3.0,1.0,4.0,37.0,16.0,2,1,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
BG,0.18986171,2.0,1.0,3.0,1.0,5.0,75.0,17.0,1,0,1.0,4.0,4.0,5.0,4.0,6.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0
BG,0.5158288,1.0,1.0,3.0,1.0,2.0,75.0,11.0,2,1,1.0,4.0,2.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,6.0,2.0,6.0,2.0,6.0,4.0,6.0,3.0
BG,0.6466911,3.0,0.0,3.0,1.0,4.0,67.0,12.0,1,0,2.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,-1.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0
BG,0.22174796,1.0,1.0,3.0,1.0,,60.0,12.0,2,1,1.0,4.0,2.0,4.0,4.0,6.0,5.0,2.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0
BG,0.20454185,2.0,1.0,4.0,1.0,4.0,45.0,15.0,2,1,1.0,5.0,4.0,5.0,3.0,5.0,4.0,6.0,3.0,5.0,3.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0
BG,2.4283333,1.0,1.0,2.0,0.0,9.0,41.0,11.0,1,0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0
BG,0.38609976,1.0,1.0,3.0,1.0,,25.0,15.0,2,1,,3.0,3.0,6.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0
BG,1.0562681,1.0,1.0,2.0,0.0,10.0,54.0,20.0,1,0,3.0,6.0,4.0,6.0,6.0,6.0,5.0,4.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,6.0,5.0,5.0,5.0
BG,0.16882198,1.0,1.0,2.0,0.0,,54.0,16.0,2,1,3.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0
BG,1.077673,2.0,1.0,2.0,0.0,,73.0,,2,1,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0
BG,1.0044171,1.0,1.0,2.0,0.0,5.0,61.0,14.0,1,0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0
BG,0.67989665,1.0,1.0,2.0,0.0,5.0,61.0,16.0,2,1,1.0,6.0,3.0,6.0,6.0,4.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
BG,0.53062564,1.0,1.0,4.0,1.0,2.0,71.0,11.0,2,1,1.0,2.0,2.0,6.0,5.0,5.0,3.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0
BG,3.4474556,1.0,1.0,4.0,1.0,5.0,74.0,4.0,1,0,1.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0
CH,0.7114873,2.0,1.0,1.0,0.0,4.0,57.0,9.0,1,0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0
CH,1.0305418,2.0,1.0,1.0,0.0,8.0,33.0,9.0,2,1,1.0,3.0,2.0,6.0,3.0,4.0,2.0,,3.0,,5.0,6.0,6.0,5.0,5.0,4.0,6.0,3.0,6.0,5.0,5.0,
CH,0.99891967,2.0,1.0,3.0,1.0,3.0,90.0,11.0,2,1,1.0,4.0,-1.0,5.0,4.0,6.0,3.0,4.0,6.0,6.0,6.0,3.0,6.0,,5.0,2.0,6.0,6.0,5.0,4.0,6.0,5.0
CH,1.14468,4.0,0.0,2.0,0.0,,22.0,9.0,1,0,1.0,5.0,,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,,4.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,6.0,6.0
CH,0.9286218,3.0,0.0,1.0,0.0,,72.0,10.0,2,1,2.0,5.0,3.0,6.0,2.0,6.0,6.0,,6.0,4.0,6.0,6.0,6.0,4.0,6.0,,,2.0,6.0,6.0,4.0,4.0
CH,1.1733779,3.0,0.0,2.0,0.0,4.0,16.0,9.0,1,0,,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0
CH,1.1733779,3.0,0.0,1.0,0.0,,33.0,13.0,1,0,1.0,5.0,3.0,6.0,5.0,2.0,6.0,3.0,6.0,6.0,4.0,5.0,6.0,5.0,2.0,5.0,5.0,4.0,6.0,3.0,4.0,4.0
CH,1.0420448,1.0,1.0,3.0,1.0,3.0,61.0,8.0,2,1,1.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,6.0,4.0
CH,1.0489836,2.0,1.0,1.0,0.0,10.0,36.0,18.0,1,0,1.0,4.0,2.0,5.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,6.0,4.0,2.0,4.0,5.0,5.0,4.0,6.0,5.0,3.0,4.0
CH,1.0165597,1.0,1.0,1.0,0.0,3.0,80.0,8.0,2,1,1.0,5.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,6.0,5.0,6.0,6.0,5.0
CH,0.855553,2.0,1.0,1.0,0.0,,48.0,9.0,1,0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,5.0
CH,1.245084,2.0,1.0,1.0,0.0,,32.0,9.0,1,0,1.0,4.0,2.0,4.0,6.0,3.0,,2.0,5.0,4.0,5.0,6.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0
CH,0.9256563,3.0,0.0,1.0,0.0,,56.0,9.0,1,0,1.0,6.0,3.0,6.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,6.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0
CH,1.1281313,2.0,1.0,1.0,0.0,,18.0,10.0,2,1,1.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0
CH,1.0456595,2.0,1.0,2.0,0.0,2.0,32.0,16.0,1,0,1.0,6.0,4.0,6.0,2.0,4.0,5.0,2.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,2.0,4.0
CH,0.87234604,2.0,1.0,1.0,0.0,8.0,81.0,19.0,1,0,1.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0
CH,1.0489836,2.0,1.0,2.0,0.0,,47.0,12.0,1,0,2.0,4.0,,6.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0
CH,0.9256563,1.0,1.0,1.0,0.0,,65.0,9.0,1,0,1.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,4.0
CH,1.245084,2.0,1.0,2.0,0.0,4.0,29.0,23.0,1,0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,4.0,3.0,5.0,5.0
CH,0.855553,2.0,1.0,8.0,,,40.0,9.0,1,0,2.0,6.0,2.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,6.0,4.0,4.0,-1.0,5.0,2.0,3.0,5.0,6.0,-1.0,5.0
CH,0.7773942,3.0,0.0,1.0,0.0,10.0,,9.0,1,0,1.0,6.0,2.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0
CH,1.0305418,3.0,0.0,1.0,0.0,10.0,18.0,10.0,2,1,1.0,5.0,2.0,6.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,2.0,6.0,4.0,5.0,5.0
CH,0.855553,2.0,1.0,2.0,0.0,,,,1,0,1.0,-1.0,2.0,5.0,2.0,4.0,4.0,-1.0,4.0,5.0,5.0,5.0,5.0,-1.0,-1.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0
CH,0.855553,2.0,1.0,2.0,0.0,,46.0,8.0,1,0,,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0
CH,1.0489836,4.0,0.0,1.0,0.0,10.0,48.0,13.0,1,0,1.0,4.0,2.0,5.0,6.0,3.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,6.0,4.0,2.0,3.0
CH,0.99891967,2.0,1.0,8.0,,,,19.0,2,1,,5.0,3.0,6.0,4.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,3.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,3.0
CH,1.0165597,2.0,1.0,1.0,0.0,5.0,75.0,9.0,2,1,1.0,6.0,4.0,5.0,3.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,6.0,5.0,6.0,5.0,6.0,4.0
CH,0.87234604,2.0,1.0,1.0,0.0,10.0,64.0,18.0,1,0,2.0,6.0,,4.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,,6.0,5.0,6.0,4.0,3.0,5.0
CH,0.9256563,2.0,1.0,1.0,0.0,,73.0,8.0,1,0,1.0,6.0,,6.0,2.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,,5.0,2.0,6.0,5.0,6.0,4.0
CH,1.1733779,4.0,0.0,2.0,0.0,,19.0,13.0,1,0,8.0,2.0,3.0,2.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,2.0
CH,1.0420448,3.0,0.0,1.0,0.0,,65.0,15.0,2,1,1.0,6.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0
CH,1.0638218,2.0,1.0,1.0,0.0,8.0,53.0,3.0,2,1,1.0,5.0,,6.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,,5.0,,6.0,5.0,5.0,4.0
CH,0.9348052,4.0,0.0,1.0,0.0,,37.0,10.0,1,0,1.0,6.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,6.0,3.0,4.0,4.0
CH,0.8510109,4.0,0.0,1.0,0.0,2.0,83.0,9.0,1,0,2.0,5.0,2.0,2.0,2.0,6.0,2.0,5.0,6.0,6.0,5.0,5.0,5.0,2.0,6.0,2.0,6.0,5.0,6.0,6.0,6.0,2.0
CH,0.9256563,1.0,1.0,1.0,0.0,5.0,73.0,20.0,1,0,1.0,5.0,2.0,5.0,3.0,6.0,4.0,3.0,5.0,4.0,6.0,6.0,4.0,4.0,6.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0
CH,0.8362437,2.0,1.0,3.0,1.0,2.0,60.0,16.0,1,0,1.0,3.0,2.0,6.0,4.0,4.0,3.0,3.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,2.0,5.0
CH,1.1097492,1.0,1.0,2.0,0.0,9.0,38.0,16.0,2,1,1.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0
CH,0.8498941,2.0,1.0,1.0,0.0,,70.0,8.0,2,1,1.0,4.0,,6.0,2.0,5.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0
CH,1.0489836,3.0,0.0,2.0,0.0,,40.0,10.0,1,0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,3.0,4.0,3.0,6.0,6.0,6.0,5.0,6.0,4.0
CH,0.855553,4.0,0.0,1.0,0.0,,38.0,15.0,1,0,1.0,4.0,,5.0,,3.0,4.0,,5.0,6.0,4.0,6.0,5.0,,,2.0,2.0,2.0,6.0,4.0,5.0,5.0
CH,1.0638218,5.0,0.0,3.0,1.0,10.0,45.0,25.0,2,1,1.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,,6.0,4.0,6.0,,6.0,2.0
CH,1.0638218,3.0,0.0,3.0,1.0,,47.0,9.0,2,1,1.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0
CH,0.8498941,4.0,0.0,1.0,0.0,3.0,56.0,9.0,2,1,1.0,6.0,3.0,5.0,6.0,6.0,4.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0
CH,1.0638218,2.0,1.0,3.0,1.0,5.0,45.0,0.0,2,1,1.0,3.0,,4.0,2.0,5.0,2.0,4.0,4.0,6.0,3.0,2.0,6.0,2.0,4.0,,5.0,5.0,6.0,4.0,5.0,2.0
CH,0.9570092,4.0,0.0,1.0,0.0,8.0,22.0,11.0,1,0,,6.0,5.0,6.0,4.0,5.0,2.0,2.0,4.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,2.0,4.0,6.0,4.0,,2.0
CH,1.1281313,2.0,1.0,1.0,0.0,,21.0,9.0,2,1,1.0,6.0,5.0,6.0,3.0,4.0,3.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0
CH,1.0638218,3.0,0.0,4.0,1.0,1.0,51.0,,2,1,1.0,3.0,2.0,6.0,5.0,4.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,,3.0,2.0,5.0,6.0,4.0,2.0
CH,1.0305418,2.0,1.0,1.0,0.0,4.0,28.0,20.0,2,1,1.0,6.0,4.0,6.0,5.0,4.0,5.0,,5.0,5.0,6.0,5.0,6.0,3.0,4.0,4.0,5.0,3.0,6.0,6.0,3.0,5.0
CH,0.9570092,8.0,,8.0,,,17.0,9.0,1,0,,5.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,6.0,6.0,5.0,5.0,6.0
CH,0.7773942,2.0,1.0,2.0,0.0,,63.0,10.0,1,0,1.0,5.0,2.0,5.0,5.0,6.0,2.0,,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,3.0,2.0,6.0,6.0,5.0,2.0
CH,0.7114873,1.0,1.0,1.0,0.0,2.0,60.0,18.0,1,0,2.0,5.0,2.0,5.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,6.0,5.0,2.0,4.0,4.0,4.0,3.0,6.0,6.0,4.0,3.0
CH,1.0420448,2.0,1.0,1.0,0.0,4.0,87.0,10.0,2,1,1.0,5.0,,6.0,4.0,6.0,4.0,3.0,5.0,6.0,5.0,6.0,4.0,3.0,6.0,3.0,4.0,5.0,6.0,6.0,5.0,4.0
CH,1.0638218,1.0,1.0,4.0,1.0,1.0,35.0,16.0,2,1,1.0,6.0,,6.0,6.0,5.0,4.0,3.0,6.0,5.0,5.0,5.0,6.0,2.0,3.0,4.0,3.0,3.0,5.0,6.0,4.0,4.0
CH,0.8498941,2.0,1.0,1.0,0.0,2.0,80.0,8.0,2,1,1.0,5.0,2.0,5.0,3.0,4.0,-1.0,5.0,5.0,5.0,5.0,6.0,4.0,-1.0,-1.0,2.0,4.0,5.0,-1.0,5.0,3.0,5.0
CH,1.0489836,2.0,1.0,1.0,0.0,9.0,52.0,14.0,1,0,1.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,3.0
CH,0.8498941,4.0,0.0,2.0,0.0,4.0,87.0,8.0,2,1,,3.0,3.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0
CH,0.9431733,2.0,1.0,1.0,0.0,5.0,26.0,10.0,2,1,1.0,4.0,,6.0,5.0,6.0,5.0,2.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,2.0,6.0,5.0,5.0,5.0
CH,1.1057255,2.0,1.0,1.0,0.0,5.0,71.0,10.0,2,1,1.0,6.0,3.0,2.0,2.0,6.0,6.0,,5.0,3.0,6.0,3.0,6.0,2.0,3.0,2.0,5.0,6.0,6.0,6.0,6.0,3.0
CH,1.1035857,3.0,0.0,1.0,0.0,8.0,41.0,9.0,2,1,1.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0
CH,1.0305418,2.0,1.0,1.0,0.0,8.0,29.0,12.0,2,1,1.0,4.0,2.0,5.0,6.0,6.0,2.0,4.0,4.0,6.0,5.0,4.0,4.0,3.0,4.0,2.0,6.0,5.0,6.0,5.0,3.0,2.0
CH,1.0165597,2.0,1.0,1.0,0.0,3.0,70.0,9.0,2,1,1.0,5.0,3.0,5.0,4.0,6.0,2.0,5.0,5.0,5.0,4.0,6.0,5.0,3.0,5.0,2.0,5.0,6.0,6.0,5.0,6.0,4.0
CH,1.1097492,1.0,1.0,2.0,0.0,9.0,53.0,17.0,2,1,1.0,6.0,3.0,6.0,4.0,6.0,2.0,4.0,6.0,3.0,3.0,5.0,5.0,4.0,6.0,,3.0,2.0,6.0,5.0,3.0,
CH,1.0055714,2.0,1.0,3.0,1.0,5.0,46.0,9.0,1,0,1.0,6.0,,6.0,6.0,6.0,2.0,,5.0,6.0,3.0,6.0,6.0,5.0,3.0,3.0,6.0,6.0,6.0,5.0,,4.0
CH,1.1564138,2.0,1.0,3.0,1.0,10.0,34.0,16.0,2,1,1.0,4.0,,6.0,5.0,6.0,4.0,,6.0,6.0,6.0,6.0,6.0,4.0,6.0,,6.0,6.0,6.0,6.0,4.0,5.0
CH,1.0305418,2.0,1.0,1.0,0.0,,21.0,12.0,2,1,1.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,6.0,3.0,5.0,6.0,4.0,3.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0
CH,0.8362437,3.0,0.0,2.0,0.0,1.0,72.0,9.0,1,0,2.0,5.0,2.0,6.0,,4.0,4.0,3.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0
CH,0.9348052,4.0,0.0,1.0,0.0,4.0,37.0,16.0,1,0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
CH,1.0362579,2.0,1.0,1.0,0.0,,75.0,9.0,2,1,,4.0,,5.0,,4.0,,2.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,4.0,
CH,0.9256563,1.0,1.0,1.0,0.0,5.0,79.0,10.0,1,0,1.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
CH,0.9256563,2.0,1.0,1.0,0.0,5.0,75.0,12.0,1,0,1.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0
CH,1.0489836,2.0,1.0,2.0,0.0,9.0,49.0,9.0,1,0,1.0,6.0,3.0,4.0,4.0,4.0,4.0,,5.0,4.0,5.0,6.0,5.0,,4.0,4.0,3.0,,4.0,4.0,2.0,5.0
CH,1.1057255,1.0,1.0,2.0,0.0,,76.0,9.0,2,1,1.0,3.0,3.0,5.0,4.0,6.0,2.0,,4.0,5.0,5.0,2.0,6.0,4.0,5.0,,4.0,,5.0,5.0,,3.0
CH,0.9286218,2.0,1.0,1.0,0.0,3.0,57.0,9.0,2,1,1.0,3.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,5.0,6.0,6.0,6.0,2.0,5.0,2.0,2.0,6.0,6.0,5.0,5.0,6.0
CH,1.227084,4.0,0.0,2.0,0.0,5.0,28.0,20.0,2,1,2.0,6.0,2.0,6.0,4.0,2.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,3.0,2.0,6.0,4.0,4.0,6.0,6.0,,5.0
CH,1.0489836,2.0,1.0,2.0,0.0,5.0,39.0,9.0,1,0,1.0,6.0,4.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0
CH,1.0431579,3.0,0.0,1.0,0.0,5.0,50.0,9.0,1,0,1.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0
CH,1.0055714,3.0,0.0,2.0,0.0,,53.0,12.0,1,0,1.0,4.0,2.0,2.0,4.0,5.0,6.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,5.0,6.0,6.0,6.0,4.0,5.0,5.0
CH,0.99891967,1.0,1.0,2.0,0.0,,80.0,12.0,2,1,1.0,3.0,4.0,6.0,,5.0,4.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,2.0,5.0,5.0,6.0,6.0,6.0,5.0
CH,1.0420448,2.0,1.0,1.0,0.0,,57.0,10.0,2,1,1.0,4.0,,6.0,2.0,5.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,2.0,4.0,2.0,5.0,3.0,6.0,4.0,2.0,4.0
CH,1.0826079,1.0,1.0,1.0,0.0,5.0,50.0,13.0,2,1,1.0,5.0,,5.0,3.0,2.0,6.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
CH,1.1564138,8.0,,1.0,0.0,,17.0,10.0,2,1,,5.0,2.0,6.0,5.0,6.0,5.0,3.0,5.0,4.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0
CH,1.0456595,1.0,1.0,1.0,0.0,3.0,29.0,9.0,1,0,1.0,5.0,,6.0,6.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,6.0,5.0,,5.0
CH,1.1097492,3.0,0.0,4.0,1.0,2.0,51.0,9.0,2,1,1.0,6.0,3.0,6.0,5.0,5.0,4.0,3.0,4.0,5.0,6.0,4.0,6.0,4.0,3.0,4.0,6.0,6.0,6.0,5.0,4.0,6.0
CH,0.9570092,3.0,0.0,2.0,0.0,,25.0,9.0,1,0,1.0,5.0,4.0,5.0,4.0,-1.0,5.0,2.0,5.0,5.0,5.0,6.0,4.0,4.0,-1.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0
CH,1.1085551,3.0,0.0,3.0,1.0,1.0,18.0,12.0,2,1,,4.0,2.0,5.0,4.0,3.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,6.0
CH,0.8362437,2.0,1.0,2.0,0.0,,58.0,9.0,1,0,1.0,4.0,2.0,6.0,2.0,3.0,4.0,2.0,5.0,6.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,2.0,6.0,4.0,2.0,6.0
CH,0.9570092,2.0,1.0,2.0,0.0,5.0,32.0,13.0,1,0,1.0,4.0,,5.0,4.0,5.0,6.0,3.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,,5.0
CH,0.855553,2.0,1.0,2.0,0.0,4.0,42.0,9.0,1,0,1.0,5.0,2.0,5.0,2.0,5.0,4.0,,3.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0
CH,0.7114873,3.0,0.0,1.0,0.0,9.0,76.0,12.0,1,0,1.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0
CH,0.9431733,1.0,1.0,1.0,0.0,4.0,29.0,9.0,2,1,1.0,5.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,3.0,5.0,5.0,6.0,3.0,4.0,2.0,5.0,4.0,6.0,5.0,2.0,4.0
CH,0.8510109,2.0,1.0,2.0,0.0,,,8.0,1,0,2.0,6.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
CH,1.227084,4.0,0.0,1.0,0.0,,20.0,9.0,2,1,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0
